flow_id,file_id,session_id,traffic_class,environment_id,network_condition_id,capture_day,capture_date,collection_batch,device_id,interface_type,tunnel_state,activity_variant,data_origin,dataset_version,pkt_size_mean,pkt_size_std,pkt_size_min,pkt_size_max,pkt_size_median,pkt_size_p10,pkt_size_p25,pkt_size_p75,pkt_size_p90,pkt_size_p95,fwd_pkt_size_mean,fwd_pkt_size_std,fwd_pkt_size_min,fwd_pkt_size_max,fwd_pkt_size_median,fwd_pkt_size_p10,fwd_pkt_size_p25,fwd_pkt_size_p75,fwd_pkt_size_p90,fwd_pkt_size_p95,bwd_pkt_size_mean,bwd_pkt_size_std,bwd_pkt_size_min,bwd_pkt_size_max,bwd_pkt_size_median,bwd_pkt_size_p10,bwd_pkt_size_p25,bwd_pkt_size_p75,bwd_pkt_size_p90,bwd_pkt_size_p95,iat_mean,iat_std,iat_min,iat_max,iat_median,iat_p10,iat_p25,iat_p75,iat_p90,iat_p95,fwd_iat_mean,fwd_iat_std,fwd_iat_min,fwd_iat_max,fwd_iat_median,fwd_iat_p10,fwd_iat_p25,fwd_iat_p75,fwd_iat_p90,fwd_iat_p95,bwd_iat_mean,bwd_iat_std,bwd_iat_min,bwd_iat_max,bwd_iat_median,bwd_iat_p10,bwd_iat_p25,bwd_iat_p75,bwd_iat_p90,bwd_iat_p95,fwd_packet_count,bwd_packet_count,fwd_byte_count,bwd_byte_count,packet_ratio,byte_ratio,direction_switch_count,packets_per_sec,bytes_per_sec,fwd_packets_per_sec,bwd_packets_per_sec,burst_count,mean_burst_packets,max_burst_packets,mean_burst_bytes,max_burst_bytes,mean_burst_duration,max_burst_duration,burst_density,flow_duration,total_packets,total_bytes,flow_rate_packets,flow_rate_bytes
sess_20260821_file_transfer_127_flow_00001,real_sess_20260821_file_transfer_127,sess_20260821_file_transfer_127,File Transfer,env_win11_cellular,NORMAL,day_2,2026-08-21,batch_20260821_03,dev_win11_laptop,cellular,warp_disabled,ft_dropbox_download,real,v2,292.351711,102.436005,40.000000,551.000000,290.000000,166.000000,220.000000,364.750000,427.500000,461.000000,292.351711,102.436005,40.000000,551.000000,290.000000,166.000000,220.000000,364.750000,427.500000,461.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.104721,0.106802,0.000770,0.630539,0.068690,0.010062,0.028014,0.146309,0.241165,0.331626,0.104721,0.106802,0.000770,0.630539,0.068690,0.010062,0.028014,0.146309,0.241165,0.331626,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,526.000000,0.000000,153777.000000,0.000000,526.000000,153777.000000,0.000000,7.785595,2276.132017,7.785595,0.000000,1.000000,526.000000,526.000000,153777.000000,153777.000000,54.978539,54.978539,7.785595,67.560668,526.000000,153777.000000,7.785595,2276.132017
sess_20260821_file_transfer_128_flow_00000,real_sess_20260821_file_transfer_128,sess_20260821_file_transfer_128,File Transfer,env_win11_cellular,LOW_BANDWIDTH,day_2,2026-08-21,batch_20260821_04,dev_win11_laptop,cellular,warp_enabled,ft_sftp_sync,real,v2,79.426778,25.949028,40.000000,166.000000,78.000000,42.700000,59.000000,97.000000,116.000000,122.000000,79.426778,25.949028,40.000000,166.000000,78.000000,42.700000,59.000000,97.000000,116.000000,122.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.204929,0.185073,0.001191,1.161736,0.152755,0.023911,0.070153,0.282063,0.466810,0.581907,0.204929,0.185073,0.001191,1.161736,0.152755,0.023911,0.070153,0.282063,0.466810,0.581907,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,478.000000,0.000000,37966.000000,0.000000,478.000000,37966.000000,0.000000,9.000710,714.897396,9.000710,0.000000,4.000000,119.500000,290.000000,9491.500000,23025.000000,23.633474,57.527790,9.000710,53.106922,478.000000,37966.000000,9.000710,714.897396
sess_20260821_file_transfer_128_flow_00001,real_sess_20260821_file_transfer_128,sess_20260821_file_transfer_128,File Transfer,env_win11_cellular,LOW_BANDWIDTH,day_2,2026-08-21,batch_20260821_04,dev_win11_laptop,cellular,warp_enabled,ft_sftp_sync,real,v2,91.079498,30.115953,40.000000,184.000000,89.000000,49.000000,69.250000,112.000000,131.300000,141.150000,91.079498,30.115953,40.000000,184.000000,89.000000,49.000000,69.250000,112.000000,131.300000,141.150000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.270948,0.288411,0.000455,2.310453,0.175036,0.034673,0.076407,0.364912,0.629786,0.836222,0.270948,0.288411,0.000455,2.310453,0.175036,0.034673,0.076407,0.364912,0.629786,0.836222,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,478.000000,0.000000,43536.000000,0.000000,478.000000,43536.000000,0.000000,7.887281,718.369608,7.887281,0.000000,12.000000,39.833333,126.000000,3628.000000,11100.000000,9.479692,29.307020,7.887281,60.603900,478.000000,43536.000000,7.887281,718.369608
sess_20260822_file_transfer_129_flow_00000,real_sess_20260822_file_transfer_129,sess_20260822_file_transfer_129,File Transfer,env_win11_eth,NORMAL,day_3,2026-08-22,batch_20260822_01,dev_win11_desktop,ethernet,warp_enabled,ft_onedrive_sync,real,v2,253.240580,87.379336,40.000000,554.000000,248.000000,147.800000,192.000000,306.000000,374.200000,405.800000,253.240580,87.379336,40.000000,554.000000,248.000000,147.800000,192.000000,306.000000,374.200000,405.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.173561,0.172824,0.000336,1.339799,0.124531,0.019158,0.048466,0.243256,0.400756,0.496447,0.173561,0.172824,0.000336,1.339799,0.124531,0.019158,0.048466,0.243256,0.400756,0.496447,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,345.000000,0.000000,87368.000000,0.000000,345.000000,87368.000000,0.000000,5.436643,1376.778584,5.436643,0.000000,2.000000,172.500000,334.000000,43684.000000,84233.000000,29.182635,56.053495,5.436643,63.458279,345.000000,87368.000000,5.436643,1376.778584
sess_20260822_file_transfer_129_flow_00001,real_sess_20260822_file_transfer_129,sess_20260822_file_transfer_129,File Transfer,env_win11_eth,NORMAL,day_3,2026-08-22,batch_20260822_01,dev_win11_desktop,ethernet,warp_enabled,ft_onedrive_sync,real,v2,258.805797,86.221052,40.000000,495.000000,258.000000,148.800000,201.000000,318.000000,370.000000,398.400000,258.805797,86.221052,40.000000,495.000000,258.000000,148.800000,201.000000,318.000000,370.000000,398.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.176779,0.169523,0.000204,1.130061,0.125630,0.018827,0.054900,0.252557,0.391436,0.470388,0.176779,0.169523,0.000204,1.130061,0.125630,0.018827,0.054900,0.252557,0.391436,0.470388,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,345.000000,0.000000,89288.000000,0.000000,345.000000,89288.000000,0.000000,6.356820,1645.181958,6.356820,0.000000,4.000000,86.250000,132.000000,22322.000000,34083.000000,14.388127,24.483797,6.356820,54.272416,345.000000,89288.000000,6.356820,1645.181958
sess_20260822_file_transfer_130_flow_00000,real_sess_20260822_file_transfer_130,sess_20260822_file_transfer_130,File Transfer,env_win11_eth,PACKET_LOSS,day_3,2026-08-22,batch_20260822_02,dev_win11_desktop,ethernet,warp_enabled,ft_mega_download,real,v2,164.482625,58.111316,40.000000,313.000000,163.000000,90.000000,124.000000,203.000000,237.000000,265.200000,164.482625,58.111316,40.000000,313.000000,163.000000,90.000000,124.000000,203.000000,237.000000,265.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.181041,0.182965,0.002324,1.477626,0.130194,0.019137,0.050600,0.268408,0.406587,0.503265,0.181041,0.182965,0.002324,1.477626,0.130194,0.019137,0.050600,0.268408,0.406587,0.503265,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,259.000000,0.000000,42601.000000,0.000000,259.000000,42601.000000,0.000000,4.182850,688.006206,4.182850,0.000000,2.000000,129.500000,166.000000,21300.500000,27547.000000,22.615479,29.499903,4.182850,61.919500,259.000000,42601.000000,4.182850,688.006206
sess_20260822_file_transfer_130_flow_00001,real_sess_20260822_file_transfer_130,sess_20260822_file_transfer_130,File Transfer,env_win11_eth,PACKET_LOSS,day_3,2026-08-22,batch_20260822_02,dev_win11_desktop,ethernet,warp_enabled,ft_mega_download,real,v2,138.701068,49.236125,40.000000,281.000000,137.000000,74.000000,105.000000,171.000000,202.000000,223.000000,138.701068,49.236125,40.000000,281.000000,137.000000,74.000000,105.000000,171.000000,202.000000,223.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.205297,0.209314,0.000233,1.404321,0.135238,0.023854,0.056537,0.289782,0.498763,0.614142,0.205297,0.209314,0.000233,1.404321,0.135238,0.023854,0.056537,0.289782,0.498763,0.614142,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,281.000000,0.000000,38975.000000,0.000000,281.000000,38975.000000,0.000000,4.209080,583.803873,4.209080,0.000000,4.000000,70.250000,156.000000,9743.750000,21359.000000,13.505059,30.623997,4.209080,66.760434,281.000000,38975.000000,4.209080,583.803873
sess_20260822_file_transfer_131_flow_00000,real_sess_20260822_file_transfer_131,sess_20260822_file_transfer_131,File Transfer,env_win11_cellular,HIGH_LATENCY,day_3,2026-08-22,batch_20260822_03,dev_win11_laptop,cellular,warp_enabled,ft_gdrive_upload,real,v2,264.817010,87.013528,40.000000,577.000000,268.000000,152.800000,211.500000,320.000000,377.100000,406.000000,264.817010,87.013528,40.000000,577.000000,268.000000,152.800000,211.500000,320.000000,377.100000,406.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.373229,0.388664,0.001102,2.551820,0.253699,0.037757,0.091505,0.515364,0.831338,1.093392,0.373229,0.388664,0.001102,2.551820,0.253699,0.037757,0.091505,0.515364,0.831338,1.093392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,388.000000,0.000000,102749.000000,0.000000,388.000000,102749.000000,0.000000,6.723690,1780.547608,6.723690,0.000000,26.000000,14.923077,41.000000,3951.884615,9844.000000,4.133598,11.554476,6.723690,57.706404,388.000000,102749.000000,6.723690,1780.547608
sess_20260822_file_transfer_131_flow_00001,real_sess_20260822_file_transfer_131,sess_20260822_file_transfer_131,File Transfer,env_win11_cellular,HIGH_LATENCY,day_3,2026-08-22,batch_20260822_03,dev_win11_laptop,cellular,warp_enabled,ft_gdrive_upload,real,v2,256.500000,96.984495,40.000000,548.000000,250.000000,133.700000,193.000000,312.500000,389.000000,419.650000,256.500000,96.984495,40.000000,548.000000,250.000000,133.700000,193.000000,312.500000,389.000000,419.650000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.489454,0.481400,0.000249,2.842873,0.326406,0.078080,0.164071,0.634155,1.091899,1.480495,0.489454,0.481400,0.000249,2.842873,0.326406,0.078080,0.164071,0.634155,1.091899,1.480495,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,388.000000,0.000000,99522.000000,0.000000,388.000000,99522.000000,0.000000,6.075388,1558.337086,6.075388,0.000000,58.000000,6.689655,40.000000,1715.896552,9528.000000,1.854592,14.414226,6.075388,63.864231,388.000000,99522.000000,6.075388,1558.337086
sess_20260822_file_transfer_132_flow_00000,real_sess_20260822_file_transfer_132,sess_20260822_file_transfer_132,File Transfer,env_win11_cellular,NORMAL,day_3,2026-08-22,batch_20260822_04,dev_win11_laptop,cellular,warp_disabled,ft_dropbox_download,real,v2,219.616022,79.073507,40.000000,466.000000,222.000000,117.100000,168.000000,272.000000,315.900000,348.800000,219.616022,79.073507,40.000000,466.000000,222.000000,117.100000,168.000000,272.000000,315.900000,348.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.143980,0.138011,0.000665,1.059303,0.101766,0.015424,0.045457,0.194217,0.324661,0.434960,0.143980,0.138011,0.000665,1.059303,0.101766,0.015424,0.045457,0.194217,0.324661,0.434960,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,362.000000,0.000000,79501.000000,0.000000,362.000000,79501.000000,0.000000,5.718677,1255.913034,5.718677,0.000000,2.000000,181.000000,184.000000,39750.500000,41822.000000,25.458666,26.788796,5.718677,63.301358,362.000000,79501.000000,5.718677,1255.913034
sess_20260822_file_transfer_132_flow_00001,real_sess_20260822_file_transfer_132,sess_20260822_file_transfer_132,File Transfer,env_win11_cellular,NORMAL,day_3,2026-08-22,batch_20260822_04,dev_win11_laptop,cellular,warp_disabled,ft_dropbox_download,real,v2,217.259669,77.680209,40.000000,413.000000,217.000000,124.100000,160.000000,268.000000,321.700000,353.000000,217.259669,77.680209,40.000000,413.000000,217.000000,124.100000,160.000000,268.000000,321.700000,353.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.170614,0.159196,0.000002,0.774506,0.117530,0.022699,0.049657,0.240641,0.374559,0.513282,0.170614,0.159196,0.000002,0.774506,0.117530,0.022699,0.049657,0.240641,0.374559,0.513282,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,362.000000,0.000000,78648.000000,0.000000,362.000000,78648.000000,0.000000,6.038905,1312.010552,6.038905,0.000000,1.000000,362.000000,362.000000,78648.000000,78648.000000,61.591757,61.591757,6.038905,59.944640,362.000000,78648.000000,6.038905,1312.010552
sess_20260823_file_transfer_133_flow_00000,real_sess_20260823_file_transfer_133,sess_20260823_file_transfer_133,File Transfer,env_win11_wifi,LOW_BANDWIDTH,day_4,2026-08-23,batch_20260823_02,dev_win11_laptop,wifi,warp_enabled,ft_sftp_sync,real,v2,81.364842,25.739164,40.000000,178.000000,82.000000,44.200000,62.000000,98.000000,115.000000,123.900000,81.364842,25.739164,40.000000,178.000000,82.000000,44.200000,62.000000,98.000000,115.000000,123.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.160267,0.157852,0.000186,0.900630,0.110330,0.014455,0.045065,0.222259,0.358934,0.477471,0.160267,0.157852,0.000186,0.900630,0.110330,0.014455,0.045065,0.222259,0.358934,0.477471,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,603.000000,0.000000,49063.000000,0.000000,603.000000,49063.000000,0.000000,10.424302,848.171704,10.424302,0.000000,1.000000,603.000000,603.000000,49063.000000,49063.000000,96.480994,96.480994,10.424302,57.845599,603.000000,49063.000000,10.424302,848.171704
sess_20260823_file_transfer_133_flow_00001,real_sess_20260823_file_transfer_133,sess_20260823_file_transfer_133,File Transfer,env_win11_wifi,LOW_BANDWIDTH,day_4,2026-08-23,batch_20260823_02,dev_win11_laptop,wifi,warp_enabled,ft_sftp_sync,real,v2,139.330017,48.492102,40.000000,291.000000,138.000000,77.000000,104.000000,173.000000,203.800000,221.900000,139.330017,48.492102,40.000000,291.000000,138.000000,77.000000,104.000000,173.000000,203.800000,221.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.191874,0.203421,0.000138,1.588202,0.130478,0.017283,0.052355,0.246352,0.461982,0.585906,0.191874,0.203421,0.000138,1.588202,0.130478,0.017283,0.052355,0.246352,0.461982,0.585906,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,603.000000,0.000000,84016.000000,0.000000,603.000000,84016.000000,0.000000,9.146889,1274.436154,9.146889,0.000000,5.000000,120.600000,205.000000,16803.200000,28458.000000,22.074266,37.453595,9.146889,65.924056,603.000000,84016.000000,9.146889,1274.436154
sess_20260823_file_transfer_134_flow_00000,real_sess_20260823_file_transfer_134,sess_20260823_file_transfer_134,File Transfer,env_win11_eth,LOW_BANDWIDTH,day_4,2026-08-23,batch_20260823_03,dev_win11_desktop,ethernet,warp_enabled,ft_onedrive_sync,real,v2,151.917445,49.707548,40.000000,290.000000,154.000000,83.100000,117.250000,186.000000,214.900000,230.950000,151.917445,49.707548,40.000000,290.000000,154.000000,83.100000,117.250000,186.000000,214.900000,230.950000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138418,0.136356,0.000153,1.023929,0.097639,0.016222,0.040627,0.190213,0.310569,0.418191,0.138418,0.136356,0.000153,1.023929,0.097639,0.016222,0.040627,0.190213,0.310569,0.418191,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,642.000000,0.000000,97531.000000,0.000000,642.000000,97531.000000,0.000000,9.867210,1499.001361,9.867210,0.000000,2.000000,321.000000,538.000000,48765.500000,81564.000000,43.850999,75.717523,9.867210,65.063984,642.000000,97531.000000,9.867210,1499.001361
sess_20260823_file_transfer_134_flow_00001,real_sess_20260823_file_transfer_134,sess_20260823_file_transfer_134,File Transfer,env_win11_eth,LOW_BANDWIDTH,day_4,2026-08-23,batch_20260823_03,dev_win11_desktop,ethernet,warp_enabled,ft_onedrive_sync,real,v2,123.881620,42.367809,40.000000,257.000000,125.000000,66.000000,93.000000,155.000000,177.000000,191.000000,123.881620,42.367809,40.000000,257.000000,125.000000,66.000000,93.000000,155.000000,177.000000,191.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.222298,0.219199,0.000607,1.213659,0.153769,0.028324,0.061652,0.311255,0.503514,0.652431,0.222298,0.219199,0.000607,1.213659,0.153769,0.028324,0.061652,0.311255,0.503514,0.652431,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,642.000000,0.000000,79532.000000,0.000000,642.000000,79532.000000,0.000000,12.223885,1514.314662,12.223885,0.000000,10.000000,64.200000,248.000000,7953.200000,30340.000000,13.292399,50.916262,12.223885,52.520128,642.000000,79532.000000,12.223885,1514.314662
sess_20260823_file_transfer_135_flow_00000,real_sess_20260823_file_transfer_135,sess_20260823_file_transfer_135,File Transfer,env_win11_cellular,NORMAL,day_4,2026-08-23,batch_20260823_04,dev_win11_laptop,cellular,warp_enabled,ft_mega_download,real,v2,388.849837,133.913636,40.000000,908.000000,386.000000,222.400000,292.500000,484.500000,556.200000,610.200000,388.849837,133.913636,40.000000,908.000000,386.000000,222.400000,292.500000,484.500000,556.200000,610.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.058705,0.057339,0.000073,0.346215,0.041933,0.006437,0.017042,0.083533,0.131085,0.167698,0.058705,0.057339,0.000073,0.346215,0.041933,0.006437,0.017042,0.083533,0.131085,0.167698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,919.000000,0.000000,357353.000000,0.000000,919.000000,357353.000000,0.000000,14.431654,5611.746445,14.431654,0.000000,1.000000,919.000000,919.000000,357353.000000,357353.000000,53.890924,53.890924,14.431654,63.679463,919.000000,357353.000000,14.431654,5611.746445
sess_20260823_file_transfer_135_flow_00001,real_sess_20260823_file_transfer_135,sess_20260823_file_transfer_135,File Transfer,env_win11_cellular,NORMAL,day_4,2026-08-23,batch_20260823_04,dev_win11_laptop,cellular,warp_enabled,ft_mega_download,real,v2,387.630033,133.883807,40.000000,850.000000,384.000000,219.800000,294.500000,476.000000,559.000000,604.000000,387.630033,133.883807,40.000000,850.000000,384.000000,219.800000,294.500000,476.000000,559.000000,604.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.063317,0.064860,0.000020,0.462491,0.042853,0.006037,0.018028,0.087348,0.146792,0.192354,0.063317,0.064860,0.000020,0.462491,0.042853,0.006037,0.018028,0.087348,0.146792,0.192354,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,919.000000,0.000000,356232.000000,0.000000,919.000000,356232.000000,0.000000,14.179356,5496.344123,14.179356,0.000000,1.000000,919.000000,919.000000,356232.000000,356232.000000,58.125337,58.125337,14.179356,64.812536,919.000000,356232.000000,14.179356,5496.344123
sess_20260820_other_136_flow_00000,real_sess_20260820_other_136,sess_20260820_other_136,Other,env_win11_wifi,NORMAL,day_1,2026-08-20,batch_20260820_01,dev_win11_laptop,wifi,warp_enabled,oth_dns_ntp_sync,real,v2,198.654696,75.397081,40.000000,407.000000,198.000000,96.200000,145.000000,249.750000,299.800000,324.800000,198.654696,75.397081,40.000000,407.000000,198.000000,96.200000,145.000000,249.750000,299.800000,324.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.166111,0.155389,0.000045,0.907643,0.114780,0.020703,0.050571,0.240048,0.375702,0.464158,0.166111,0.155389,0.000045,0.907643,0.114780,0.020703,0.050571,0.240048,0.375702,0.464158,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,362.000000,0.000000,71913.000000,0.000000,362.000000,71913.000000,0.000000,5.433894,1079.468473,5.433894,0.000000,1.000000,362.000000,362.000000,71913.000000,71913.000000,59.965927,59.965927,5.433894,66.618898,362.000000,71913.000000,5.433894,1079.468473
sess_20260820_other_136_flow_00001,real_sess_20260820_other_136,sess_20260820_other_136,Other,env_win11_wifi,NORMAL,day_1,2026-08-20,batch_20260820_01,dev_win11_laptop,wifi,warp_enabled,oth_dns_ntp_sync,real,v2,210.784530,67.693525,40.000000,422.000000,210.000000,124.100000,169.000000,256.750000,298.000000,321.900000,210.784530,67.693525,40.000000,422.000000,210.000000,124.100000,169.000000,256.750000,298.000000,321.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.169545,0.162534,0.000513,1.217029,0.124318,0.022061,0.055964,0.232608,0.356523,0.502903,0.169545,0.162534,0.000513,1.217029,0.124318,0.022061,0.055964,0.232608,0.356523,0.502903,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,362.000000,0.000000,76304.000000,0.000000,362.000000,76304.000000,0.000000,6.663806,1404.627188,6.663806,0.000000,2.000000,181.000000,185.000000,38152.000000,38826.000000,29.994418,31.965335,6.663806,54.323311,362.000000,76304.000000,6.663806,1404.627188
sess_20260820_other_137_flow_00000,real_sess_20260820_other_137,sess_20260820_other_137,Other,env_win11_wifi,LOW_BANDWIDTH,day_1,2026-08-20,batch_20260820_02,dev_win11_laptop,wifi,warp_enabled,oth_os_update_check,real,v2,102.098143,35.722235,40.000000,218.000000,99.000000,55.200000,76.000000,127.000000,150.400000,162.200000,102.098143,35.722235,40.000000,218.000000,99.000000,55.200000,76.000000,127.000000,150.400000,162.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.383057,0.380141,0.000833,3.475385,0.280101,0.048350,0.121106,0.509841,0.894149,1.192795,0.383057,0.380141,0.000833,3.475385,0.280101,0.048350,0.121106,0.509841,0.894149,1.192795,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,377.000000,0.000000,38491.000000,0.000000,377.000000,38491.000000,0.000000,6.851120,699.486641,6.851120,0.000000,31.000000,12.161290,40.000000,1241.645161,4129.000000,3.355696,11.847285,6.851120,55.027498,377.000000,38491.000000,6.851120,699.486641
sess_20260820_other_137_flow_00001,real_sess_20260820_other_137,sess_20260820_other_137,Other,env_win11_wifi,LOW_BANDWIDTH,day_1,2026-08-20,batch_20260820_02,dev_win11_laptop,wifi,warp_enabled,oth_os_update_check,real,v2,127.092838,45.235370,40.000000,253.000000,123.000000,70.000000,98.000000,159.000000,185.000000,203.000000,127.092838,45.235370,40.000000,253.000000,123.000000,70.000000,98.000000,159.000000,185.000000,203.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.332358,0.335220,0.001279,2.095338,0.220648,0.037068,0.094766,0.513620,0.705908,0.948282,0.332358,0.335220,0.001279,2.095338,0.220648,0.037068,0.094766,0.513620,0.705908,0.948282,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,377.000000,0.000000,47914.000000,0.000000,377.000000,47914.000000,0.000000,5.681573,722.087209,5.681573,0.000000,19.000000,19.842105,62.000000,2521.789474,7534.000000,5.241336,19.648770,5.681573,66.354866,377.000000,47914.000000,5.681573,722.087209
sess_20260820_other_138_flow_00000,real_sess_20260820_other_138,sess_20260820_other_138,Other,env_win11_eth,NORMAL,day_1,2026-08-20,batch_20260820_03,dev_win11_desktop,ethernet,warp_disabled,oth_telemetry_heartbeat,real,v2,186.434641,67.960480,40.000000,349.000000,187.000000,101.000000,137.000000,235.750000,272.500000,291.000000,186.434641,67.960480,40.000000,349.000000,187.000000,101.000000,137.000000,235.750000,272.500000,291.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.213579,0.201757,0.000949,1.093250,0.152313,0.029900,0.068946,0.293158,0.457787,0.624256,0.213579,0.201757,0.000949,1.093250,0.152313,0.029900,0.068946,0.293158,0.457787,0.624256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,306.000000,0.000000,57049.000000,0.000000,306.000000,57049.000000,0.000000,5.742085,1070.523592,5.742085,0.000000,4.000000,76.500000,180.000000,14262.250000,33037.000000,15.483065,38.988539,5.742085,53.290745,306.000000,57049.000000,5.742085,1070.523592
sess_20260820_other_138_flow_00001,real_sess_20260820_other_138,sess_20260820_other_138,Other,env_win11_eth,NORMAL,day_1,2026-08-20,batch_20260820_03,dev_win11_desktop,ethernet,warp_disabled,oth_telemetry_heartbeat,real,v2,191.571895,64.944034,40.000000,377.000000,196.000000,111.000000,147.000000,234.750000,272.500000,295.750000,191.571895,64.944034,40.000000,377.000000,196.000000,111.000000,147.000000,234.750000,272.500000,295.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.184576,0.165755,0.001044,0.713227,0.139311,0.022889,0.053637,0.263499,0.409961,0.553102,0.184576,0.165755,0.001044,0.713227,0.139311,0.022889,0.053637,0.263499,0.409961,0.553102,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,306.000000,0.000000,58621.000000,0.000000,306.000000,58621.000000,0.000000,4.559055,873.386740,4.559055,0.000000,1.000000,306.000000,306.000000,58621.000000,58621.000000,56.295801,56.295801,4.559055,67.119178,306.000000,58621.000000,4.559055,873.386740
