flow_id,file_id,session_id,traffic_class,environment_id,network_condition_id,capture_day,capture_date,collection_batch,device_id,interface_type,tunnel_state,activity_variant,data_origin,dataset_version,sequence_length,flow_duration,packet_count_mean,packet_count_std,packet_count_min,packet_count_max,packet_count_median,packet_count_first,packet_count_last,packet_count_delta,packet_count_slope,byte_count_mean,byte_count_std,byte_count_min,byte_count_max,byte_count_median,byte_count_first,byte_count_last,byte_count_delta,byte_count_slope,mean_packet_size_mean,mean_packet_size_std,mean_packet_size_min,mean_packet_size_max,mean_packet_size_median,mean_packet_size_first,mean_packet_size_last,mean_packet_size_delta,mean_packet_size_slope,std_packet_size_mean,std_packet_size_std,std_packet_size_min,std_packet_size_max,std_packet_size_median,std_packet_size_first,std_packet_size_last,std_packet_size_delta,std_packet_size_slope,median_packet_size_mean,median_packet_size_std,median_packet_size_min,median_packet_size_max,median_packet_size_median,median_packet_size_first,median_packet_size_last,median_packet_size_delta,median_packet_size_slope,p90_packet_size_mean,p90_packet_size_std,p90_packet_size_min,p90_packet_size_max,p90_packet_size_median,p90_packet_size_first,p90_packet_size_last,p90_packet_size_delta,p90_packet_size_slope,p95_packet_size_mean,p95_packet_size_std,p95_packet_size_min,p95_packet_size_max,p95_packet_size_median,p95_packet_size_first,p95_packet_size_last,p95_packet_size_delta,p95_packet_size_slope,mean_iat_mean,mean_iat_std,mean_iat_min,mean_iat_max,mean_iat_median,mean_iat_first,mean_iat_last,mean_iat_delta,mean_iat_slope,std_iat_mean,std_iat_std,std_iat_min,std_iat_max,std_iat_median,std_iat_first,std_iat_last,std_iat_delta,std_iat_slope,median_iat_mean,median_iat_std,median_iat_min,median_iat_max,median_iat_median,median_iat_first,median_iat_last,median_iat_delta,median_iat_slope,p90_iat_mean,p90_iat_std,p90_iat_min,p90_iat_max,p90_iat_median,p90_iat_first,p90_iat_last,p90_iat_delta,p90_iat_slope,forward_packets_mean,forward_packets_std,forward_packets_min,forward_packets_max,forward_packets_median,forward_packets_first,forward_packets_last,forward_packets_delta,forward_packets_slope,backward_packets_mean,backward_packets_std,backward_packets_min,backward_packets_max,backward_packets_median,backward_packets_first,backward_packets_last,backward_packets_delta,backward_packets_slope,forward_bytes_mean,forward_bytes_std,forward_bytes_min,forward_bytes_max,forward_bytes_median,forward_bytes_first,forward_bytes_last,forward_bytes_delta,forward_bytes_slope,backward_bytes_mean,backward_bytes_std,backward_bytes_min,backward_bytes_max,backward_bytes_median,backward_bytes_first,backward_bytes_last,backward_bytes_delta,backward_bytes_slope,packet_rate_mean,packet_rate_std,packet_rate_min,packet_rate_max,packet_rate_median,packet_rate_first,packet_rate_last,packet_rate_delta,packet_rate_slope,byte_rate_mean,byte_rate_std,byte_rate_min,byte_rate_max,byte_rate_median,byte_rate_first,byte_rate_last,byte_rate_delta,byte_rate_slope,burst_count_mean,burst_count_std,burst_count_min,burst_count_max,burst_count_median,burst_count_first,burst_count_last,burst_count_delta,burst_count_slope,mean_burst_size_mean,mean_burst_size_std,mean_burst_size_min,mean_burst_size_max,mean_burst_size_median,mean_burst_size_first,mean_burst_size_last,mean_burst_size_delta,mean_burst_size_slope,burst_rate_mean,burst_rate_std,burst_rate_min,burst_rate_max,burst_rate_median,burst_rate_first,burst_rate_last,burst_rate_delta,burst_rate_slope,direction_switch_count_mean,direction_switch_count_std,direction_switch_count_min,direction_switch_count_max,direction_switch_count_median,direction_switch_count_first,direction_switch_count_last,direction_switch_count_delta,direction_switch_count_slope,window_count,active_window_fraction,burst_fraction,idle_fraction
20260823_150323_web_001_2c60_flow_00000,real_20260823_150323_web_001_2c60,20260823_150323_web_001_2c60,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_tech_blogs,real,v2,30,59.470,14.300000,4.677250,5.000000,23.000000,14.000000,20.000000,13.000000,-7.000000,-0.233333,2721.866667,895.447811,928.000000,4345.000000,2762.500000,3872.000000,2627.000000,-1245.000000,-41.500000,190.643415,17.106209,146.888889,228.000000,192.300000,193.600000,202.076923,8.476923,0.282564,59.564974,12.665656,33.719061,91.377726,59.641405,46.276776,52.267745,5.990969,0.199699,184.300000,21.586107,130.000000,217.000000,186.750000,180.500000,207.000000,26.500000,0.883333,263.446667,22.890241,208.000000,304.200000,265.900000,273.000000,258.600000,-14.400000,-0.480000,277.538333,28.751750,209.300000,336.600000,276.475000,273.150000,262.200000,-10.950000,-0.365000,0.148068,0.071193,0.068157,0.390719,0.123980,0.103003,0.145332,0.042329,0.001411,0.128529,0.058179,0.061308,0.315770,0.110005,0.085746,0.089141,0.003394,0.000113,0.107693,0.068380,0.020515,0.314482,0.080954,0.087502,0.111547,0.024044,0.000801,0.315640,0.132119,0.141017,0.760062,0.281448,0.230967,0.288341,0.057374,0.001912,14.300000,4.677250,5.000000,23.000000,14.000000,20.000000,13.000000,-7.000000,-0.233333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2721.866667,895.447811,928.000000,4345.000000,2762.500000,3872.000000,2627.000000,-1245.000000,-41.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.150000,2.338625,2.500000,11.500000,7.000000,10.000000,6.500000,-3.500000,-0.116667,1360.933333,447.723905,464.000000,2172.500000,1381.250000,1936.000000,1313.500000,-622.500000,-20.750000,9.600000,2.511308,4.000000,13.000000,10.000000,12.000000,12.000000,0.000000,0.000000,1.480269,0.270401,1.000000,2.000000,1.503497,1.666667,1.083333,-0.583333,-0.019444,4.800000,1.255654,2.000000,6.500000,5.000000,6.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.000000,1.000000,1.000000,0.000000
20260823_150323_web_001_2c60_flow_00001,real_20260823_150323_web_001_2c60,20260823_150323_web_001_2c60,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_tech_blogs,real,v2,30,57.989,16.733333,4.218478,10.000000,27.000000,18.000000,10.000000,19.000000,9.000000,0.300000,5117.733333,1512.900766,2164.000000,9356.000000,5328.000000,2164.000000,6161.000000,3997.000000,133.233333,303.721804,33.060774,216.400000,366.375000,301.884058,216.400000,324.263158,107.863158,3.595439,104.327402,14.838303,65.863571,134.744351,105.817200,77.132613,107.709083,30.576470,1.019216,305.883333,36.658942,211.000000,376.500000,310.500000,211.000000,334.000000,123.000000,4.100000,427.823333,41.644621,317.100000,503.000000,432.250000,317.100000,449.000000,131.900000,4.396667,455.525000,39.884627,335.550000,508.200000,465.500000,335.550000,466.400000,130.850000,4.361667,0.122346,0.037527,0.073619,0.222220,0.109146,0.222220,0.107935,-0.114284,-0.003809,0.099472,0.030157,0.058632,0.176032,0.093705,0.176032,0.098377,-0.077655,-0.002588,0.103341,0.043784,0.048952,0.214849,0.089321,0.214849,0.079901,-0.134948,-0.004498,0.242627,0.078747,0.161658,0.491301,0.213545,0.491301,0.250208,-0.241094,-0.008036,16.733333,4.218478,10.000000,27.000000,18.000000,10.000000,19.000000,9.000000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5117.733333,1512.900766,2164.000000,9356.000000,5328.000000,2164.000000,6161.000000,3997.000000,133.233333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.366667,2.109239,5.000000,13.500000,9.000000,5.000000,9.500000,4.500000,0.150000,2558.866667,756.450383,1082.000000,4678.000000,2664.000000,1082.000000,3080.500000,1998.500000,66.616667,11.600000,1.836664,8.000000,15.000000,11.500000,8.000000,12.000000,4.000000,0.133333,1.433185,0.247469,1.090909,2.000000,1.400000,1.250000,1.583333,0.333333,0.011111,5.800000,0.918332,4.000000,7.500000,5.750000,4.000000,6.000000,2.000000,0.066667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.000000,1.000000,1.000000,0.000000
20260823_150454_web_001_17f5_flow_00000,real_20260823_150454_web_001_17f5,20260823_150454_web_001_17f5,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_github_docs,real,v2,30,64.342,19.900000,3.636390,10.000000,28.000000,20.000000,22.000000,10.000000,-12.000000,-0.400000,4464.500000,893.368634,2350.000000,6471.000000,4550.500000,5412.000000,2350.000000,-3062.000000,-102.066667,224.579992,22.210922,177.647059,284.647059,223.777273,246.000000,235.000000,-11.000000,-0.366667,70.085034,11.065838,50.707148,91.019229,70.415453,74.658617,58.894822,-15.763795,-0.525460,223.566667,23.278650,182.000000,286.000000,224.250000,242.000000,243.000000,1.000000,0.033333,311.626667,28.615158,258.800000,395.600000,316.400000,334.800000,293.600000,-41.200000,-1.373333,329.343333,31.230086,273.000000,399.700000,331.025000,345.450000,309.800000,-35.650000,-1.188333,0.098637,0.019563,0.066347,0.159342,0.096665,0.088769,0.159342,0.070573,0.002352,0.086258,0.023621,0.052325,0.139756,0.084960,0.075081,0.112348,0.037266,0.001242,0.073812,0.025827,0.029432,0.148109,0.069292,0.060568,0.148109,0.087541,0.002918,0.203205,0.048183,0.130488,0.307750,0.186520,0.162438,0.307750,0.145311,0.004844,19.900000,3.636390,10.000000,28.000000,20.000000,22.000000,10.000000,-12.000000,-0.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4464.500000,893.368634,2350.000000,6471.000000,4550.500000,5412.000000,2350.000000,-3062.000000,-102.066667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.950000,1.818195,5.000000,14.000000,10.000000,11.000000,5.000000,-6.000000,-0.200000,2232.250000,446.684317,1175.000000,3235.500000,2275.250000,2706.000000,1175.000000,-1531.000000,-51.033333,12.366667,1.760366,8.000000,16.000000,12.000000,12.000000,8.000000,-4.000000,-0.133333,1.626526,0.321061,1.142857,2.600000,1.576923,1.833333,1.250000,-0.583333,-0.019444,6.183333,0.880183,4.000000,8.000000,6.000000,6.000000,4.000000,-2.000000,-0.066667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.000000,1.000000,1.000000,0.000000
20260823_150454_web_001_17f5_flow_00001,real_20260823_150454_web_001_17f5,20260823_150454_web_001_17f5,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_github_docs,real,v2,30,53.579,22.900000,5.028916,10.000000,31.000000,23.000000,30.000000,22.000000,-8.000000,-0.266667,5062.133333,1064.380124,2415.000000,6949.000000,5259.500000,6264.000000,5635.000000,-629.000000,-20.966667,222.264088,18.298648,191.125000,262.333333,218.272379,208.800000,256.136364,47.336364,1.577879,67.468744,8.918134,53.208911,85.741041,68.916184,71.647936,68.101058,-3.546877,-0.118229,220.450000,20.885142,183.000000,267.000000,218.000000,230.500000,258.500000,28.000000,0.933333,304.403333,22.278592,254.000000,338.600000,305.400000,280.700000,335.000000,54.300000,1.810000,324.008333,21.115216,282.750000,358.000000,325.500000,305.900000,336.950000,31.050000,1.035000,0.088216,0.027740,0.063056,0.208410,0.080332,0.067394,0.078245,0.010851,0.000362,0.082199,0.027305,0.046232,0.174618,0.073698,0.069555,0.102723,0.033169,0.001106,0.062508,0.021030,0.029933,0.139812,0.058983,0.044598,0.029933,-0.014665,-0.000489,0.182244,0.051738,0.116792,0.372599,0.169615,0.148521,0.207068,0.058547,0.001952,22.900000,5.028916,10.000000,31.000000,23.000000,30.000000,22.000000,-8.000000,-0.266667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5062.133333,1064.380124,2415.000000,6949.000000,5259.500000,6264.000000,5635.000000,-629.000000,-20.966667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.450000,2.514458,5.000000,15.500000,11.500000,15.000000,11.000000,-4.000000,-0.133333,2531.066667,532.190062,1207.500000,3474.500000,2629.750000,3132.000000,2817.500000,-314.500000,-10.483333,13.133333,2.348522,7.000000,17.000000,13.500000,14.000000,8.000000,-6.000000,-0.200000,1.764924,0.376247,1.230769,2.750000,1.683333,2.142857,2.750000,0.607143,0.020238,6.566667,1.174261,3.500000,8.500000,6.750000,7.000000,4.000000,-3.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.000000,1.000000,1.000000,0.000000
20260823_150634_web_001_ddf0_flow_00000,real_20260823_150634_web_001_ddf0,20260823_150634_web_001_ddf0,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_tech_blogs,real,v2,30,60.272,14.833333,3.865086,7.000000,21.000000,15.000000,13.000000,16.000000,3.000000,0.100000,3840.166667,1072.356722,2020.000000,5698.000000,3958.500000,2533.000000,3964.000000,1431.000000,47.700000,258.800209,29.602724,194.846154,349.285714,255.327083,194.846154,247.750000,52.903846,1.763462,84.565780,14.014842,58.969908,124.486555,86.524529,63.229553,74.580074,11.350522,0.378351,258.450000,30.836491,197.000000,344.000000,251.000000,197.000000,236.500000,39.500000,1.316667,359.096667,51.598873,234.800000,471.900000,365.400000,234.800000,353.000000,118.200000,3.940000,383.251667,48.814322,275.400000,502.400000,379.350000,275.400000,381.750000,106.350000,3.545000,0.135885,0.046567,0.074359,0.264510,0.123743,0.140504,0.085162,-0.055342,-0.001845,0.114796,0.044061,0.054015,0.227005,0.114305,0.203328,0.054015,-0.149313,-0.004977,0.104878,0.048956,0.044901,0.258670,0.090486,0.074891,0.081427,0.006536,0.000218,0.271704,0.086088,0.154844,0.530133,0.245223,0.307694,0.154844,-0.152850,-0.005095,14.833333,3.865086,7.000000,21.000000,15.000000,13.000000,16.000000,3.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3840.166667,1072.356722,2020.000000,5698.000000,3958.500000,2533.000000,3964.000000,1431.000000,47.700000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.416667,1.932543,3.500000,10.500000,7.500000,6.500000,8.000000,1.500000,0.050000,1920.083333,536.178361,1010.000000,2849.000000,1979.250000,1266.500000,1982.000000,715.500000,23.850000,10.466667,2.232089,7.000000,15.000000,10.000000,9.000000,12.000000,3.000000,0.100000,1.418584,0.256701,1.000000,2.222222,1.400000,1.444444,1.333333,-0.111111,-0.003704,5.233333,1.116045,3.500000,7.500000,5.000000,4.500000,6.000000,1.500000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.000000,1.000000,1.000000,0.000000
20260823_150634_web_001_ddf0_flow_00001,real_20260823_150634_web_001_ddf0,20260823_150634_web_001_ddf0,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_tech_blogs,real,v2,30,64.157,11.300000,3.287856,3.000000,16.000000,11.500000,14.000000,15.000000,1.000000,0.033333,2709.433333,776.722974,779.000000,4115.000000,2705.500000,3345.000000,3292.000000,-53.000000,-1.766667,241.640160,20.610829,201.777778,280.000000,245.071023,238.928571,219.466667,-19.461905,-0.648730,74.034654,19.677732,42.613818,112.037894,72.591945,91.763255,98.211246,6.447992,0.214933,242.916667,27.342605,196.000000,303.000000,245.750000,254.000000,205.000000,-49.000000,-1.633333,331.103333,35.379876,266.300000,401.200000,325.550000,341.600000,327.200000,-14.400000,-0.480000,349.396667,40.104549,275.300000,412.450000,354.600000,363.250000,368.400000,5.150000,0.171667,0.169910,0.069201,0.097919,0.388673,0.138671,0.138285,0.125320,-0.012966,-0.000432,0.145117,0.074020,0.069953,0.347663,0.120268,0.103232,0.095606,-0.007626,-0.000254,0.139112,0.078186,0.054022,0.388673,0.109184,0.129471,0.125212,-0.004259,-0.000142,0.318182,0.116923,0.173284,0.631316,0.291553,0.181542,0.236588,0.055046,0.001835,11.300000,3.287856,3.000000,16.000000,11.500000,14.000000,15.000000,1.000000,0.033333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2709.433333,776.722974,779.000000,4115.000000,2705.500000,3345.000000,3292.000000,-53.000000,-1.766667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.650000,1.643928,1.500000,8.000000,5.750000,7.000000,7.500000,0.500000,0.016667,1354.716667,388.361487,389.500000,2057.500000,1352.750000,1672.500000,1646.000000,-26.500000,-0.883333,8.900000,2.165641,3.000000,13.000000,9.000000,13.000000,11.000000,-2.000000,-0.066667,1.261997,0.188886,1.000000,1.777778,1.279221,1.076923,1.363636,0.286713,0.009557,4.450000,1.082820,1.500000,6.500000,4.500000,6.500000,5.500000,-1.000000,-0.033333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.000000,1.000000,1.000000,0.000000
20260823_150817_web_001_e5b6_flow_00000,real_20260823_150817_web_001_e5b6,20260823_150817_web_001_e5b6,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_github_docs,real,v2,30,61.077,18.333333,3.893014,9.000000,25.000000,18.500000,17.000000,24.000000,7.000000,0.233333,6049.133333,1323.699657,3221.000000,8294.000000,5982.500000,5208.000000,7328.000000,2120.000000,70.666667,330.398997,20.892537,282.875000,362.294118,329.284420,306.352941,305.333333,-1.019608,-0.033987,104.483742,14.540794,74.842230,142.099288,103.617181,111.271233,100.011944,-11.259289,-0.375310,332.250000,23.420344,290.000000,370.000000,329.250000,306.000000,298.500000,-7.500000,-0.250000,458.323333,31.277294,384.500000,533.000000,455.100000,415.600000,434.500000,18.900000,0.630000,483.766667,28.831642,433.250000,554.500000,482.350000,458.800000,467.100000,8.300000,0.276667,0.107794,0.027438,0.074643,0.206540,0.099239,0.109276,0.074643,-0.034633,-0.001154,0.101600,0.027867,0.065182,0.213897,0.100831,0.087776,0.077292,-0.010484,-0.000349,0.074417,0.023294,0.042888,0.137885,0.067827,0.095774,0.060371,-0.035404,-0.001180,0.225958,0.058485,0.119360,0.430498,0.226667,0.191233,0.119360,-0.071872,-0.002396,18.333333,3.893014,9.000000,25.000000,18.500000,17.000000,24.000000,7.000000,0.233333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6049.133333,1323.699657,3221.000000,8294.000000,5982.500000,5208.000000,7328.000000,2120.000000,70.666667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.166667,1.946507,4.500000,12.500000,9.250000,8.500000,12.000000,3.500000,0.116667,3024.566667,661.849829,1610.500000,4147.000000,2991.250000,2604.000000,3664.000000,1060.000000,35.333333,11.766667,2.170765,8.000000,17.000000,12.000000,13.000000,13.000000,0.000000,0.000000,1.563314,0.227246,1.125000,2.090909,1.591667,1.307692,1.846154,0.538462,0.017949,5.883333,1.085383,4.000000,8.500000,6.000000,6.500000,6.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.000000,1.000000,1.000000,0.000000
20260823_150817_web_001_e5b6_flow_00001,real_20260823_150817_web_001_e5b6,20260823_150817_web_001_e5b6,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_github_docs,real,v2,30,61.848,16.333333,3.409138,10.000000,25.000000,16.000000,17.000000,17.000000,0.000000,0.000000,3151.733333,723.302469,1901.000000,4860.000000,3057.500000,3045.000000,3038.000000,-7.000000,-0.233333,192.680834,13.256354,172.818182,220.000000,191.675000,179.117647,178.705882,-0.411765,-0.013725,66.133906,12.116339,28.080064,90.701347,66.768108,52.503089,58.516729,6.013640,0.200455,189.950000,21.265132,145.000000,233.500000,191.750000,184.000000,174.000000,-10.000000,-0.333333,272.146667,20.686465,234.300000,313.600000,271.500000,244.200000,259.000000,14.800000,0.493333,295.783333,30.355640,235.650000,350.100000,295.150000,267.200000,281.200000,14.000000,0.466667,0.118433,0.026013,0.070377,0.181826,0.114830,0.098368,0.116732,0.018364,0.000612,0.110385,0.031652,0.053047,0.226866,0.109958,0.087271,0.091197,0.003925,0.000131,0.078781,0.029836,0.025796,0.147706,0.077111,0.079595,0.076145,-0.003450,-0.000115,0.255035,0.055961,0.130899,0.380889,0.254519,0.208633,0.262072,0.053440,0.001781,16.333333,3.409138,10.000000,25.000000,16.000000,17.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3151.733333,723.302469,1901.000000,4860.000000,3057.500000,3045.000000,3038.000000,-7.000000,-0.233333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.166667,1.704569,5.000000,12.500000,8.000000,8.500000,8.500000,0.000000,0.000000,1575.866667,361.651235,950.500000,2430.000000,1528.750000,1522.500000,1519.000000,-3.500000,-0.116667,10.266667,1.965254,7.000000,14.000000,11.000000,11.000000,13.000000,2.000000,0.066667,1.615191,0.311522,1.142857,2.444444,1.545455,1.545455,1.307692,-0.237762,-0.007925,5.133333,0.982627,3.500000,7.000000,5.500000,5.500000,6.500000,1.000000,0.033333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.000000,1.000000,1.000000,0.000000
20260823_150936_web_001_534c_flow_00000,real_20260823_150936_web_001_534c,20260823_150936_web_001_534c,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_ecommerce,real,v2,30,61.753,27.066667,6.021812,13.000000,36.000000,28.000000,28.000000,18.000000,-10.000000,-0.333333,5574.966667,1296.380589,3222.000000,7989.000000,5719.000000,5769.000000,3222.000000,-2547.000000,-84.900000,206.528206,17.435582,175.800000,248.692308,204.250000,206.035714,179.000000,-27.035714,-0.901190,68.444782,9.805752,45.090132,83.281109,70.234415,78.873082,72.446915,-6.426166,-0.214206,203.650000,20.831527,159.500000,249.000000,201.000000,193.500000,159.500000,-34.000000,-1.133333,293.383333,25.125168,236.200000,343.700000,289.100000,312.300000,284.100000,-28.200000,-0.940000,314.298333,27.680030,243.000000,367.900000,315.850000,330.250000,307.350000,-22.900000,-0.763333,0.076491,0.021337,0.052532,0.154970,0.072096,0.072345,0.101386,0.029042,0.000968,0.072550,0.019594,0.049526,0.145586,0.066951,0.075855,0.083144,0.007289,0.000243,0.054158,0.019762,0.027353,0.099917,0.051128,0.043945,0.065799,0.021854,0.000728,0.168193,0.054431,0.107987,0.393152,0.149992,0.143908,0.179783,0.035875,0.001196,27.066667,6.021812,13.000000,36.000000,28.000000,28.000000,18.000000,-10.000000,-0.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5574.966667,1296.380589,3222.000000,7989.000000,5719.000000,5769.000000,3222.000000,-2547.000000,-84.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.533333,3.010906,6.500000,18.000000,14.000000,14.000000,9.000000,-5.000000,-0.166667,2787.483333,648.190295,1611.000000,3994.500000,2859.500000,2884.500000,1611.000000,-1273.500000,-42.450000,13.566667,1.891795,10.000000,19.000000,13.000000,12.000000,12.000000,0.000000,0.000000,1.995522,0.376369,1.263158,2.769231,1.925000,2.333333,1.500000,-0.833333,-0.027778,6.783333,0.945898,5.000000,9.500000,6.500000,6.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.000000,1.000000,1.000000,0.000000
20260823_150936_web_001_534c_flow_00001,real_20260823_150936_web_001_534c,20260823_150936_web_001_534c,Web,env_win11_wifi,NORMAL,day_4,2026-08-23,batch_20260823_01,dev_win11_laptop,wifi,warp_enabled,web_ecommerce,real,v2,30,59.041,34.266667,6.180255,23.000000,47.000000,34.000000,33.000000,39.000000,6.000000,0.200000,12352.466667,2653.565246,7602.000000,17376.000000,12193.000000,11398.000000,14403.000000,3005.000000,100.166667,358.463237,20.422847,316.185185,397.459459,362.371353,345.393939,369.307692,23.913753,0.797125,125.239500,12.915376,96.483470,149.412751,124.432814,126.787806,121.066872,-5.720935,-0.190698,356.150000,31.049463,281.000000,405.000000,361.000000,367.000000,375.000000,8.000000,0.266667,513.096667,27.926146,447.600000,562.800000,511.100000,519.000000,509.800000,-9.200000,-0.306667,548.711667,33.841776,495.000000,622.100000,546.475000,534.400000,518.200000,-16.200000,-0.540000,0.058513,0.010611,0.041307,0.086603,0.059394,0.061957,0.049276,-0.012681,-0.000423,0.059744,0.014717,0.039374,0.101927,0.058107,0.101927,0.059713,-0.042214,-0.001407,0.039664,0.011634,0.026072,0.063300,0.036707,0.028389,0.031525,0.003135,0.000105,0.133494,0.026797,0.092316,0.192496,0.125478,0.108475,0.124115,0.015640,0.000521,34.266667,6.180255,23.000000,47.000000,34.000000,33.000000,39.000000,6.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12352.466667,2653.565246,7602.000000,17376.000000,12193.000000,11398.000000,14403.000000,3005.000000,100.166667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.133333,3.090128,11.500000,23.500000,17.000000,16.500000,19.500000,3.000000,0.100000,6176.233333,1326.782623,3801.000000,8688.000000,6096.500000,5699.000000,7201.500000,1502.500000,50.083333,14.500000,1.821172,11.000000,17.000000,14.500000,14.000000,13.000000,-1.000000,-0.033333,2.402461,0.549799,1.625000,3.916667,2.325630,2.357143,3.000000,0.642857,0.021429,7.250000,0.910586,5.500000,8.500000,7.250000,7.000000,6.500000,-0.500000,-0.016667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.000000,1.000000,1.000000,0.000000
